NAME,COUNT,PCT2PRACE,PCTAIAN,PCTAPI,PCTBLACK,PCTHISPANIC,PCTWHITE,NAME
FLORENCE,505,0.0,0.396,8.515,13.861,1.98,75.248,FLORENCE
FLORENCIO,53,0.0,0.0,18.868,0.0,71.698,9.434,FLORENCIO
FLORENTINO,62,0.0,0.0,14.516,0.0,80.645,4.839,FLORENTINO
FLORIAN,41,0.0,0.0,2.439,0.0,4.878,92.683,FLORIAN
FLORIN,31,0.0,0.0,0.0,0.0,3.226,96.774,FLORIN
FLOYD,501,0.399,0.2,2.595,12.974,0.998,82.834,FLOYD
FONDA,35,0.0,0.0,0.0,11.429,0.0,88.571,FONDA
FORD,16,0.0,0.0,0.0,0.0,0.0,100.0,FORD
FOREST,58,0.0,0.0,3.448,5.172,0.0,91.379,FOREST
FORREST,256,0.0,0.0,1.172,3.125,0.391,95.313,FORREST
FRAN,90,1.111,0.0,1.111,1.111,0.0,96.667,FRAN
FRANCES,2026,0.296,0.247,2.962,5.726,6.96,83.81,FRANCES
FRANCESCA,142,0.0,0.0,0.704,2.817,4.225,92.254,FRANCESCA
FRANCESCO,121,0.0,0.0,0.0,0.0,2.479,97.521,FRANCESCO
FRANCINE,409,0.489,0.244,1.222,8.802,2.934,86.308,FRANCINE
FRANCIS,2114,0.095,0.095,6.197,3.075,2.271,88.269,FRANCIS
FRANCISCA,198,0.0,0.0,5.556,4.04,82.828,7.576,FRANCISCA
FRANCISCO,1884,0.0,0.0,3.291,0.159,87.898,8.652,FRANCISCO
FRANCO,89,0.0,0.0,3.371,3.371,17.978,75.281,FRANCO
FRANCOIS,61,0.0,0.0,4.918,14.754,1.639,78.689,FRANCOIS
FRANK,6611,0.091,0.287,2.859,2.904,7.003,86.855,FRANK
FRANKIE,179,0.0,0.559,5.587,15.642,10.615,67.598,FRANKIE
FRANKLIN,723,0.277,0.138,6.639,9.129,8.99,74.827,FRANKLIN
FRANKLYN,35,0.0,0.0,2.857,11.429,17.143,68.571,FRANKLYN
FRANZ,38,0.0,0.0,5.263,0.0,13.158,81.579,FRANZ
FRED,1773,0.282,0.169,3.046,4.738,3.892,87.874,FRED
FREDA,102,0.0,0.0,1.961,14.706,1.961,81.373,FREDA
FREDDIE,214,0.935,0.0,5.607,36.449,12.617,44.393,FREDDIE
FREDDY,123,0.0,0.0,4.065,6.504,62.602,26.829,FREDDY
FREDERIC,201,0.0,0.0,2.985,2.985,2.488,91.542,FREDERIC
FREDERICK,2397,0.167,0.083,2.67,6.675,0.918,89.487,FREDERICK
FREDRIC,104,0.0,0.0,0.0,1.923,0.0,98.077,FREDRIC
FREDRICK,281,0.0,1.068,0.712,14.235,1.068,82.918,FREDRICK
FREDY,59,0.0,0.0,6.78,0.0,84.746,8.475,FREDY
FRIEDA,49,0.0,0.0,10.204,6.122,2.041,81.633,FRIEDA
FRIEDRICH,18,0.0,0.0,0.0,0.0,0.0,100.0,FRIEDRICH
FRITZ,51,0.0,0.0,3.922,17.647,1.961,76.471,FRITZ
FU,33,0.0,0.0,96.97,0.0,3.03,0.0,FU
GABINO,37,0.0,0.0,0.0,0.0,97.297,2.703,GABINO
GABRIEL,1051,0.285,0.0,2.284,2.188,49.286,45.956,GABRIEL
GABRIELA,294,0.34,0.34,0.0,0.34,62.585,36.395,GABRIELA
GABRIELE,65,0.0,0.0,0.0,0.0,4.615,95.385,GABRIELE
GABRIELLA,71,1.408,0.0,0.0,0.0,12.676,85.915,GABRIELLA
GABRIELLE,199,1.005,0.503,0.503,5.528,2.513,89.95,GABRIELLE
GAETANO,63,0.0,0.0,1.587,0.0,0.0,98.413,GAETANO
GAIL,2620,0.153,0.0,1.641,4.16,0.573,93.473,GAIL
GALE,325,0.0,0.308,2.462,6.462,1.231,89.538,GALE
GALEN,145,0.0,0.0,3.448,1.379,1.379,93.793,GALEN
GALINA,131,0.0,0.0,1.527,0.0,0.0,98.473,GALINA
GANESH,65,0.0,0.0,78.462,0.0,1.538,20.0,GANESH
GANG,76,0.0,0.0,98.684,0.0,0.0,1.316,GANG
GAREN,18,0.0,0.0,0.0,0.0,0.0,100.0,GAREN
GARETH,49,2.041,0.0,6.122,2.041,2.041,87.755,GARETH
GARLAND,97,0.0,0.0,0.0,15.464,1.031,83.505,GARLAND
GARNET,35,0.0,0.0,0.0,17.143,2.857,80.0,GARNET
GARRET,72,0.0,0.0,9.722,1.389,0.0,88.889,GARRET
GARRETT,476,0.0,0.21,3.782,2.311,1.261,92.437,GARRETT
GARRICK,39,0.0,2.564,10.256,7.692,0.0,79.487,GARRICK
GARRISON,20,0.0,0.0,0.0,0.0,0.0,100.0,GARRISON
GARRY,425,0.0,0.0,2.588,4.0,0.941,92.471,GARRY
GARTH,152,0.658,0.0,1.316,7.237,0.0,90.789,GARTH
GARY,12141,0.132,0.091,1.903,1.68,0.799,95.396,GARY
GASPAR,31,0.0,0.0,6.452,0.0,77.419,16.129,GASPAR
GAURAV,49,0.0,2.041,79.592,0.0,0.0,18.367,GAURAV
GAUTAM,38,0.0,2.632,76.316,0.0,5.263,15.789,GAUTAM
GAVIN,204,0.0,0.49,4.902,1.961,1.961,90.686,GAVIN
GAY,166,0.602,0.0,2.41,2.41,0.0,94.578,GAY
GAYE,74,0.0,0.0,0.0,2.703,2.703,94.595,GAYE
GAYLA,118,0.0,0.847,0.0,3.39,1.695,94.068,GAYLA
GAYLE,916,0.218,0.0,1.31,2.62,1.092,94.76,GAYLE
GAYLEN,21,0.0,0.0,0.0,0.0,0.0,100.0,GAYLEN
GAYLENE,41,0.0,0.0,0.0,0.0,0.0,100.0,GAYLENE
GAYLORD,39,2.564,0.0,0.0,2.564,0.0,94.872,GAYLORD
GE,19,0.0,0.0,100.0,0.0,0.0,0.0,GE
GEETA,65,1.538,0.0,67.692,1.538,0.0,29.231,GEETA
GEETHA,37,0.0,0.0,81.081,2.703,0.0,16.216,GEETHA
GEMMA,57,0.0,0.0,35.088,1.754,8.772,54.386,GEMMA
GENA,127,0.0,0.0,2.362,3.937,3.15,90.551,GENA
GENARO,86,0.0,0.0,5.814,0.0,90.698,3.488,GENARO
GENE,868,0.23,0.115,4.147,4.378,1.267,89.862,GENE
GENEVA,140,0.714,0.714,1.429,27.143,2.857,67.143,GENEVA
GENEVIEVE,301,0.0,0.997,5.316,3.654,8.306,81.728,GENEVIEVE
GENNADY,31,0.0,0.0,0.0,0.0,0.0,100.0,GENNADY
GENNARO,44,0.0,0.0,0.0,0.0,2.273,97.727,GENNARO
GENOVEVA,51,0.0,0.0,11.765,0.0,72.549,15.686,GENOVEVA
GEOFF,90,0.0,0.0,1.111,0.0,1.111,97.778,GEOFF
GEOFFREY,1066,0.094,0.0,2.345,0.844,0.938,95.779,GEOFFREY
GEORG,19,0.0,0.0,0.0,0.0,0.0,100.0,GEORG
GEORGE,9261,0.173,0.194,3.088,4.891,4.708,86.945,GEORGE
GEORGENE,37,0.0,0.0,0.0,2.703,2.703,94.595,GEORGENE
GEORGETTE,95,0.0,0.0,2.105,13.684,2.105,82.105,GEORGETTE
GEORGI,18,0.0,0.0,0.0,0.0,0.0,100.0,GEORGI
GEORGIA,563,0.0,0.355,0.888,9.236,3.197,86.323,GEORGIA
GEORGIANA,41,0.0,0.0,2.439,4.878,4.878,87.805,GEORGIANA
GEORGIANNA,37,2.703,2.703,0.0,0.0,5.405,89.189,GEORGIANNA
GEORGINA,178,0.0,0.562,2.247,6.742,41.573,48.876,GEORGINA
GERALD,4331,0.139,0.162,1.408,3.671,1.247,93.373,GERALD
GERALDINE,973,0.103,0.103,3.186,12.847,5.653,78.109,GERALDINE
GERALYN,82,3.659,0.0,0.0,1.22,1.22,93.902,GERALYN
GERARD,852,0.352,0.0,2.23,3.756,2.347,91.315,GERARD
GERARDO,603,0.0,0.0,5.307,0.0,86.235,8.458,GERARDO
GERD,19,0.0,0.0,0.0,0.0,0.0,100.0,GERD
GERHARD,72,0.0,0.0,0.0,0.0,1.389,98.611,GERHARD
GERI,137,0.0,0.0,0.0,2.19,0.73,97.08,GERI
GERMAINE,52,0.0,0.0,1.923,15.385,7.692,75.0,GERMAINE
GERMAN,154,0.0,0.0,1.948,0.649,81.818,15.584,GERMAN
GERONIMO,45,0.0,2.222,15.556,0.0,75.556,6.667,GERONIMO
GERRI,66,0.0,0.0,0.0,3.03,1.515,95.455,GERRI
GERRIE,15,0.0,0.0,0.0,0.0,0.0,100.0,GERRIE
GERRY,191,0.0,0.0,4.188,5.236,4.712,85.864,GERRY
GERTRUDE,168,0.595,0.0,1.786,22.619,2.381,72.619,GERTRUDE
GHASSAN,48,0.0,0.0,10.417,0.0,0.0,89.583,GHASSAN
GHEORGHE,36,0.0,0.0,0.0,0.0,0.0,100.0,GHEORGHE
GIA,43,0.0,0.0,13.953,11.628,4.651,69.767,GIA
GIANCARLO,31,0.0,0.0,0.0,0.0,22.581,77.419,GIANCARLO
GIANG,41,0.0,0.0,100.0,0.0,0.0,0.0,GIANG
GIAO,17,0.0,0.0,100.0,0.0,0.0,0.0,GIAO
GIDEON,42,0.0,0.0,9.524,4.762,2.381,83.333,GIDEON
GIGI,55,0.0,0.0,14.545,3.636,7.273,74.545,GIGI
GIL,113,0.0,0.0,22.124,0.0,23.894,53.982,GIL
GILBERT,777,0.129,0.386,5.148,4.633,32.947,56.757,GILBERT
GILBERTO,295,0.0,0.0,0.339,0.339,91.864,7.458,GILBERTO
GILDA,101,0.0,0.0,4.95,10.891,31.683,52.475,GILDA
GILDARDO,34,0.0,0.0,0.0,0.0,91.176,8.824,GILDARDO
GILES,41,0.0,0.0,2.439,0.0,2.439,95.122,GILES
GILLES,26,0.0,0.0,0.0,0.0,0.0,100.0,GILLES
GILLIAN,151,0.0,0.0,1.987,7.947,1.325,88.742,GILLIAN
GINA,2124,0.047,0.094,3.202,2.542,3.814,90.301,GINA
GINETTE,31,0.0,0.0,3.226,32.258,0.0,64.516,GINETTE
GINGER,478,0.209,0.628,1.674,2.092,0.628,94.77,GINGER
GINNY,52,1.923,0.0,0.0,0.0,1.923,96.154,GINNY
GINO,108,0.0,0.0,4.63,0.0,8.333,87.037,GINO
GIOVANNA,61,0.0,1.639,1.639,1.639,14.754,80.328,GIOVANNA
GIOVANNI,183,0.0,0.546,4.918,2.732,22.404,69.399,GIOVANNI
GIRISH,50,0.0,2.0,90.0,0.0,0.0,8.0,GIRISH
GISELA,80,0.0,0.0,1.25,0.0,35.0,63.75,GISELA
GISELE,46,0.0,0.0,2.174,17.391,8.696,71.739,GISELE
GISELLE,53,0.0,0.0,1.887,9.434,32.075,56.604,GISELLE
GITA,40,0.0,0.0,62.5,0.0,0.0,37.5,GITA
GIULIO,21,0.0,0.0,0.0,0.0,0.0,100.0,GIULIO
GIUSEPPE,170,0.0,0.588,0.588,0.588,4.118,94.118,GIUSEPPE
GIUSEPPINA,25,0.0,0.0,0.0,0.0,0.0,100.0,GIUSEPPINA
GLADYS,446,0.0,0.0,5.381,18.834,34.081,41.704,GLADYS
GLEN,1283,0.078,0.0,3.741,1.325,0.701,94.154,GLEN
GLENDA,799,0.125,0.375,2.503,9.512,6.008,81.477,GLENDA
GLENN,2798,0.286,0.179,3.753,3.074,0.715,91.994,GLENN
GLENNA,126,0.794,0.0,1.587,3.175,0.794,93.651,GLENNA
GLENNON,19,0.0,0.0,0.0,0.0,0.0,100.0,GLENNON
GLORIA,2752,0.254,0.218,4.76,12.5,26.926,55.342,GLORIA
GLORY,30,0.0,0.0,3.333,13.333,0.0,83.333,GLORY
GLYNN,38,0.0,0.0,2.632,10.526,0.0,86.842,GLYNN
GONZALO,208,0.0,0.0,0.962,0.0,92.788,6.25,GONZALO
GOPAL,48,0.0,0.0,87.5,0.0,0.0,12.5,GOPAL
GORAN,41,0.0,0.0,0.0,0.0,0.0,100.0,GORAN
GORDANA,26,0.0,0.0,0.0,0.0,0.0,100.0,GORDANA
GORDON,1379,0.145,0.363,4.423,1.668,0.435,92.966,GORDON
GRACE,1136,0.0,0.176,21.919,6.338,6.602,64.965,GRACE
GRACIE,48,0.0,2.083,2.083,35.417,18.75,41.667,GRACIE
GRACIELA,256,0.0,0.0,0.0,0.391,85.547,14.063,GRACIELA
GRADY,125,0.0,0.0,0.0,10.4,2.4,87.2,GRADY
GRAEME,55,0.0,0.0,0.0,0.0,0.0,100.0,GRAEME
GRAHAM,272,0.0,0.368,0.368,1.838,0.0,97.426,GRAHAM
GRAIG,22,0.0,0.0,0.0,0.0,0.0,100.0,GRAIG
GRANT,744,0.0,0.0,2.823,0.806,0.269,96.102,GRANT
GRAYDON,19,0.0,0.0,0.0,0.0,0.0,100.0,GRAYDON
GRAYSON,26,0.0,0.0,0.0,0.0,0.0,100.0,GRAYSON
GRAZYNA,46,0.0,0.0,0.0,2.174,2.174,95.652,GRAZYNA
GREG,1551,0.129,0.064,2.063,1.483,1.354,94.907,GREG
GREGG,819,0.0,0.0,1.221,0.855,0.366,97.558,GREGG
GREGGORY,40,0.0,0.0,2.5,10.0,0.0,87.5,GREGGORY
GREGORIA,33,0.0,0.0,12.121,3.03,69.697,15.152,GREGORIA
GREGORIO,159,0.0,0.0,13.836,0.629,76.73,8.805,GREGORIO
GREGORY,10488,0.114,0.086,0.896,3.871,1.068,93.965,GREGORY
GRETA,184,0.543,0.0,3.804,11.957,1.087,82.609,GRETA
GRETCHEN,793,0.252,0.126,0.378,1.513,0.757,96.974,GRETCHEN
GRICELDA,37,0.0,0.0,0.0,0.0,91.892,8.108,GRICELDA
GRIGOR,28,0.0,0.0,0.0,0.0,0.0,100.0,GRIGOR
GRIGORIY,19,0.0,0.0,0.0,0.0,0.0,100.0,GRIGORIY
GRISELDA,114,0.0,0.0,3.509,1.754,86.842,7.895,GRISELDA
GROVER,61,0.0,0.0,0.0,16.393,3.279,80.328,GROVER
GRZEGORZ,69,0.0,0.0,0.0,0.0,0.0,100.0,GRZEGORZ
GUADALUPE,674,0.0,0.0,0.445,0.0,94.807,4.748,GUADALUPE
GUAN,17,0.0,0.0,100.0,0.0,0.0,0.0,GUAN
GUANG,41,0.0,0.0,95.122,0.0,0.0,4.878,GUANG
GUDRUN,17,0.0,0.0,0.0,0.0,0.0,100.0,GUDRUN
GUIDO,61,0.0,0.0,0.0,0.0,18.033,81.967,GUIDO
GUILLERMINA,116,0.0,0.0,0.0,0.0,93.103,6.897,GUILLERMINA
GUILLERMO,542,0.185,0.0,2.583,0.0,90.959,6.273,GUILLERMO
GUNNAR,27,0.0,0.0,0.0,0.0,0.0,100.0,GUNNAR
GUNTHER,19,0.0,0.0,0.0,0.0,0.0,100.0,GUNTHER
GUO,73,0.0,0.0,98.63,0.0,1.37,0.0,GUO
GURPREET,50,0.0,6.0,68.0,0.0,0.0,26.0,GURPREET
GUS,110,0.0,0.0,1.818,3.636,13.636,80.909,GUS
GUSTAV,15,0.0,0.0,0.0,0.0,0.0,100.0,GUSTAV
GUSTAVO,482,0.0,0.0,0.415,0.207,90.249,9.129,GUSTAVO
GUY,884,0.452,0.0,2.262,2.828,1.018,93.439,GUY
GWEN,376,0.266,0.266,2.926,3.191,1.064,92.287,GWEN
GWENDOLYN,622,0.482,0.0,1.125,43.087,1.125,54.18,GWENDOLYN
GWYN,31,0.0,0.0,3.226,0.0,0.0,96.774,GWYN
GWYNETH,15,0.0,0.0,0.0,0.0,0.0,100.0,GWYNETH
HA,99,2.02,0.0,91.919,0.0,0.0,6.061,HA
HABIB,40,2.5,0.0,20.0,7.5,0.0,70.0,HABIB
HAE,50,0.0,0.0,98.0,0.0,0.0,2.0,HAE
HAI,215,0.0,0.0,98.14,0.0,0.465,1.395,HAI
HAILEY,41,0.0,0.0,12.195,0.0,0.0,87.805,HAILEY
HAIM,19,0.0,0.0,0.0,0.0,0.0,100.0,HAIM
HAKOP,17,0.0,0.0,0.0,0.0,0.0,100.0,HAKOP
HAL,165,0.0,0.0,2.424,1.212,0.606,95.758,HAL
HALEY,138,0.0,0.0,1.449,1.449,0.725,96.377,HALEY
HALINA,60,0.0,0.0,0.0,0.0,0.0,100.0,HALINA
HALLIE,68,0.0,0.0,0.0,2.941,0.0,97.059,HALLIE
HAMID,131,0.0,0.0,23.664,1.527,0.0,74.809,HAMID
HAMILTON,31,0.0,0.0,16.129,9.677,9.677,64.516,HAMILTON
HAN,90,0.0,0.0,93.333,0.0,0.0,6.667,HAN
HANA,34,0.0,0.0,20.588,2.941,2.941,73.529,HANA
HANAN,33,0.0,0.0,9.091,0.0,0.0,90.909,HANAN
HANG,85,0.0,0.0,95.294,0.0,1.176,3.529,HANG
HANH,83,0.0,0.0,100.0,0.0,0.0,0.0,HANH
HANI,33,0.0,0.0,18.182,0.0,0.0,81.818,HANI
HANK,42,0.0,0.0,21.429,0.0,0.0,78.571,HANK
HANNA,100,0.0,0.0,23.0,8.0,2.0,67.0,HANNA
HANNAH,394,0.254,0.254,12.944,3.553,1.269,81.726,HANNAH
HANNELORE,28,0.0,0.0,0.0,0.0,0.0,100.0,HANNELORE
HANS,307,0.326,0.326,3.583,0.651,2.28,92.834,HANS
HANY,43,0.0,0.0,11.628,0.0,0.0,88.372,HANY
HAO,148,0.0,0.0,99.324,0.0,0.676,0.0,HAO
HARALD,35,0.0,0.0,2.857,0.0,8.571,88.571,HARALD
HARI,49,2.041,2.041,69.388,0.0,0.0,26.531,HARI
HARINDER,36,0.0,2.778,69.444,2.778,5.556,19.444,HARINDER
HARISH,50,2.0,0.0,82.0,0.0,0.0,16.0,HARISH
HARJINDER,50,0.0,0.0,80.0,0.0,0.0,20.0,HARJINDER
HARLAN,125,0.0,1.6,0.8,2.4,0.8,94.4,HARLAN
HARLEY,123,0.0,0.0,1.626,3.252,1.626,93.496,HARLEY
HARMONY,31,3.226,3.226,6.452,0.0,0.0,87.097,HARMONY
HAROLD,2340,0.128,0.299,1.538,6.966,2.222,88.846,HAROLD
HARPREET,63,0.0,1.587,74.603,0.0,0.0,23.81,HARPREET
HARRIET,289,0.346,0.0,3.806,11.419,0.692,83.737,HARRIET
HARRIETT,69,0.0,0.0,0.0,15.942,1.449,82.609,HARRIETT
HARRIS,94,1.064,1.064,12.766,2.128,3.191,79.787,HARRIS
HARRISON,86,0.0,1.163,9.302,19.767,2.326,67.442,HARRISON
HARRY,1839,0.163,0.272,4.568,4.84,1.849,88.309,HARRY
HARVEY,605,0.331,0.0,3.14,8.926,2.149,85.455,HARVEY
HASAN,45,0.0,2.222,22.222,2.222,2.222,71.111,HASAN
HASMIK,21,0.0,0.0,0.0,0.0,0.0,100.0,HASMIK
HASSAN,111,1.802,0.0,18.018,9.91,3.604,66.667,HASSAN
HATTIE,65,0.0,1.538,1.538,60.0,1.538,35.385,HATTIE
HAU,34,2.941,0.0,94.118,0.0,2.941,0.0,HAU
HAYDEE,49,0.0,0.0,6.122,0.0,81.633,12.245,HAYDEE
HAYDEN,30,0.0,0.0,3.333,10.0,3.333,83.333,HAYDEN
HAYLEY,84,0.0,1.19,1.19,1.19,0.0,96.429,HAYLEY
HAZEL,283,1.767,0.353,7.774,20.848,1.767,67.491,HAZEL
HEATH,240,0.417,0.417,0.417,1.25,0.0,97.5,HEATH
HEATHER,5801,0.155,0.138,0.517,0.896,0.896,97.397,HEATHER
HECTOR,1110,0.0,0.0,1.351,0.45,92.703,5.495,HECTOR
HEDY,31,0.0,0.0,12.903,3.226,6.452,77.419,HEDY
HEE,54,1.852,0.0,92.593,0.0,1.852,3.704,HEE
HEIDE,44,2.273,0.0,0.0,0.0,2.273,95.455,HEIDE
HEIDI,2183,0.0,0.137,1.466,0.366,0.87,97.16,HEIDI
HEIKE,35,0.0,0.0,0.0,2.857,0.0,97.143,HEIKE
HEINZ,47,0.0,0.0,2.128,2.128,4.255,91.489,HEINZ
HELEN,2750,0.364,0.145,10.036,6.8,3.309,79.345,HELEN
HELENA,221,0.0,0.905,11.765,5.882,6.335,75.113,HELENA
HELENE,279,0.0,0.0,2.509,2.151,1.075,94.265,HELENE
HELGA,85,0.0,0.0,0.0,0.0,3.529,96.471,HELGA
HELMUT,32,0.0,0.0,0.0,0.0,0.0,100.0,HELMUT
HEMA,32,0.0,3.125,81.25,0.0,0.0,15.625,HEMA
HEMANT,41,2.439,2.439,68.293,2.439,0.0,24.39,HEMANT
HENDRIK,20,0.0,0.0,0.0,0.0,0.0,100.0,HENDRIK
HENG,40,0.0,0.0,95.0,0.0,2.5,2.5,HENG
HENRI,45,0.0,0.0,11.111,13.333,4.444,71.111,HENRI
HENRIETTA,97,0.0,0.0,2.062,26.804,12.371,58.763,HENRIETTA
HENRIK,37,0.0,0.0,2.703,2.703,0.0,94.595,HENRIK
HENRY,2758,0.218,0.073,14.068,9.101,10.116,66.425,HENRY
HENRYK,28,0.0,0.0,0.0,0.0,0.0,100.0,HENRYK
HERB,34,0.0,0.0,0.0,8.824,0.0,91.176,HERB
HERBERT,929,0.108,0.538,2.691,11.302,3.229,82.131,HERBERT
HERIBERTO,142,0.0,0.0,0.704,0.0,91.549,7.746,HERIBERTO
HERLINDA,49,0.0,0.0,0.0,2.041,85.714,12.245,HERLINDA
HERMAN,410,0.0,0.0,10.732,23.171,10.0,56.098,HERMAN
HERMELINDA,40,0.0,0.0,7.5,2.5,80.0,10.0,HERMELINDA
HERMINIA,55,1.818,0.0,25.455,0.0,63.636,9.091,HERMINIA
HERMINIO,35,0.0,0.0,31.429,0.0,54.286,14.286,HERMINIO
HERNAN,70,0.0,0.0,0.0,0.0,85.714,14.286,HERNAN
HERVE,30,0.0,0.0,3.333,10.0,3.333,83.333,HERVE
HETAL,34,0.0,0.0,88.235,0.0,0.0,11.765,HETAL
HIEN,115,0.0,0.0,98.261,0.0,0.0,1.739,HIEN
HIEP,62,0.0,0.0,96.774,0.0,1.613,1.613,HIEP
HIEU,77,0.0,0.0,96.104,0.0,1.299,2.597,HIEU
HILARIO,64,0.0,0.0,12.5,0.0,85.938,1.563,HILARIO
HILARY,280,0.357,0.357,0.714,0.357,0.0,98.214,HILARY
HILDA,380,0.526,0.0,2.368,3.947,53.158,40.0,HILDA
HILLARY,198,0.0,0.505,1.01,0.505,1.01,96.97,HILLARY
HIMANSHU,30,0.0,0.0,86.667,0.0,0.0,13.333,HIMANSHU
HINA,38,0.0,2.632,81.579,0.0,0.0,15.789,HINA
HING,18,0.0,0.0,100.0,0.0,0.0,0.0,HING
HIPOLITO,48,0.0,0.0,6.25,0.0,89.583,4.167,HIPOLITO
HIRAM,62,0.0,0.0,6.452,4.839,41.935,46.774,HIRAM
HIROKO,30,0.0,0.0,86.667,0.0,0.0,13.333,HIROKO
HISHAM,30,0.0,0.0,13.333,0.0,3.333,83.333,HISHAM
HITESH,33,0.0,0.0,81.818,0.0,0.0,18.182,HITESH
HO,78,1.282,0.0,98.718,0.0,0.0,0.0,HO
HOA,171,0.0,0.0,98.83,0.0,0.585,0.585,HOA
HOAI,19,0.0,0.0,100.0,0.0,0.0,0.0,HOAI
HOAN,31,0.0,0.0,90.323,0.0,0.0,9.677,HOAN
HOANG,153,0.0,0.0,98.039,0.0,0.654,1.307,HOANG
HOI,29,0.0,0.0,100.0,0.0,0.0,0.0,HOI
HOLLEY,33,0.0,0.0,0.0,0.0,0.0,100.0,HOLLEY
HOLLI,76,0.0,0.0,0.0,1.316,0.0,98.684,HOLLI
HOLLIE,127,0.0,0.0,0.0,3.937,0.0,96.063,HOLLIE
HOLLIS,75,0.0,0.0,1.333,12.0,2.667,84.0,HOLLIS
HOLLY,2368,0.084,0.042,1.394,0.507,0.591,97.382,HOLLY
HOMER,126,0.0,0.0,5.556,7.937,7.143,79.365,HOMER
HOMERO,31,0.0,0.0,0.0,3.226,93.548,3.226,HOMERO
HONG,398,0.251,0.0,97.739,0.0,0.503,1.508,HONG
HOPE,296,0.0,0.0,1.014,9.797,5.743,83.446,HOPE
HORACE,155,0.645,0.0,1.935,41.935,1.29,54.194,HORACE
HORACIO,87,0.0,0.0,1.149,1.149,87.356,10.345,HORACIO
HORST,23,0.0,0.0,0.0,0.0,0.0,100.0,HORST
HORTENCIA,66,0.0,0.0,0.0,0.0,93.939,6.061,HORTENCIA
HOSSEIN,52,0.0,1.923,7.692,0.0,0.0,90.385,HOSSEIN
HOUSTON,35,0.0,0.0,0.0,20.0,2.857,77.143,HOUSTON
HOWARD,2259,0.089,0.089,4.338,5.755,0.575,89.154,HOWARD
HOYT,37,0.0,0.0,2.703,2.703,2.703,91.892,HOYT
HSIU,19,0.0,0.0,100.0,0.0,0.0,0.0,HSIU
HUA,101,0.0,0.0,100.0,0.0,0.0,0.0,HUA
HUAN,75,0.0,0.0,97.333,1.333,0.0,1.333,HUAN
HUBERT,191,0.0,0.524,8.377,14.66,1.571,74.869,HUBERT
HUE,54,0.0,0.0,96.296,0.0,0.0,3.704,HUE
HUEY,37,0.0,0.0,51.351,18.919,0.0,29.73,HUEY
HUGH,596,0.336,0.0,1.846,4.698,0.168,92.953,HUGH
HUGO,376,0.0,0.0,1.596,0.0,81.383,17.021,HUGO
HUI,181,0.0,0.0,98.895,0.0,0.552,0.552,HUI
HUMBERTO,313,0.0,0.0,0.639,0.958,92.971,5.431,HUMBERTO
HUN,15,0.0,0.0,100.0,0.0,0.0,0.0,HUN
HUNG,419,0.477,0.0,98.091,0.239,0.477,0.716,HUNG
HUNTER,120,0.0,0.0,0.0,0.0,1.667,98.333,HUNTER
HUONG,125,0.0,0.0,98.4,0.0,0.8,0.8,HUONG
HUSSEIN,49,0.0,0.0,16.327,14.286,0.0,69.388,HUSSEIN
HUY,110,0.0,0.0,99.091,0.0,0.0,0.909,HUY
HUYEN,34,0.0,0.0,100.0,0.0,0.0,0.0,HUYEN
HWA,30,0.0,0.0,100.0,0.0,0.0,0.0,HWA
HYE,53,0.0,0.0,88.679,0.0,0.0,11.321,HYE
HYO,34,0.0,0.0,97.059,0.0,0.0,2.941,HYO
HYUN,119,0.0,0.84,95.798,0.0,0.84,2.521,HYUN
HYUNG,39,0.0,0.0,94.872,0.0,0.0,5.128,HYUNG
IAIN,47,0.0,0.0,0.0,0.0,0.0,100.0,IAIN
IAN,1156,0.346,0.0,2.855,2.855,0.779,93.166,IAN
IBRAHIM,83,0.0,1.205,19.277,13.253,1.205,65.06,IBRAHIM
IDA,273,0.366,0.733,6.593,15.018,13.187,64.103,IDA
IDALIA,32,0.0,0.0,3.125,0.0,78.125,18.75,IDALIA
IGNACIO,332,0.0,0.0,2.711,0.0,90.06,7.229,IGNACIO
IGOR,291,0.0,0.0,1.031,0.0,2.062,96.907,IGOR
IHOR,19,0.0,0.0,0.0,0.0,0.0,100.0,IHOR
ILA,80,1.25,1.25,12.5,0.0,0.0,85.0,ILA
ILAN,36,0.0,0.0,0.0,0.0,0.0,100.0,ILAN
ILANA,53,0.0,0.0,1.887,0.0,1.887,96.226,ILANA
ILEANA,69,0.0,0.0,0.0,0.0,63.768,36.232,ILEANA
ILENE,157,0.637,0.0,1.274,1.274,1.274,95.541,ILENE
ILIANA,45,0.0,0.0,0.0,0.0,80.0,20.0,ILIANA
ILIAS,15,0.0,0.0,0.0,0.0,0.0,100.0,ILIAS
ILONA,74,0.0,0.0,0.0,2.703,4.054,93.243,ILONA
ILYA,67,0.0,0.0,0.0,0.0,1.493,98.507,ILYA
IMAD,38,0.0,0.0,23.684,0.0,0.0,76.316,IMAD
IMELDA,181,0.0,0.552,31.492,2.21,49.724,16.022,IMELDA
IMOGENE,38,0.0,0.0,2.632,21.053,5.263,71.053,IMOGENE
IMRAN,54,0.0,0.0,59.259,3.704,0.0,37.037,IMRAN
IN,70,0.0,0.0,97.143,0.0,0.0,2.857,IN
INA,105,0.0,0.0,4.762,13.333,1.905,80.0,INA
INDERJIT,43,0.0,4.651,76.744,0.0,0.0,18.605,INDERJIT
